XS YS
83658801398.88081 -124235298039.5711
83712192116.13112 -124234730517.38725
83765572126.47266 -124234147110.51862
83818941429.37462 -124233547828.37215
83872300024.30942 -124232932680.34755
83925647910.75266 -124232301675.83731
83978985088.1831 -124231654824.22667
84032311556.0827 -124230992134.89368
84085627313.93655 -124230313617.20915
84138932361.23296 -124229619280.53673
84192226697.46333 -124228909134.2328
84245510322.12225 -124228183187.64662
84298783234.70744 -124227441450.12027
84352045434.71976 -124226683930.9886
84405296921.66318 -124225910639.5793
84458537695.04482 -124225121585.21294
84511767754.3749 -124224316777.2029
84564987099.16673 -124223496224.85542
84618195728.9368 -124222659937.4696
84671393643.20462 -124221807924.3374
84724580841.49281 -124220940194.74365
84777757323.3271 -124220056757.96605
84830923088.23627 -124219157623.2752
84884078135.75218 -124218242799.93459
84937222465.40977 -124217312297.20059
84990356076.74704 -124216366124.3225
85043478969.30502 -124215404290.5425
85096591142.62782 -124214426805.09572
85149692596.26259 -124213433677.21017
85202783329.75946 -124212424916.10684
85255863342.67165 -124211400530.99963
85308932634.55539 -124210360531.09541
85361991204.96992 -124209304925.59398
85415039053.47751 -124208233723.68808
85468076179.64339 -124207146934.56343
85521102583.03581 -124206044567.39873
85574118263.22606 -124204926631.36566
85627123219.78835 -124203793135.62886
85680117452.2999 -124202644089.346
85733100960.34091 -124201479501.6677
85786073743.49454 -124200299381.73761
85839035801.34692 -124199103738.6924
85891987133.48712 -124197892581.66173
85944927739.5072 -124196665919.76831
85997857619.00212 -124195423762.12785
86050776771.5698 -124194166117.84912
86103685196.81105 -124192892996.03392
86156582894.3297 -124191604405.77711
86209469863.73242 -124190300356.16661
86262346104.62885 -124188980856.28339
86315211616.6315 -124187645915.20148
86368066399.35577 -124186295541.988
86420910452.42003 -124184929745.70319
86473743775.44547 -124183548535.40028
86526566368.05618 -124182151920.12569
86579378229.87917 -124180739908.9189
86632179360.54427 -124179312510.8125
86684969759.6842 -124177869734.83221
86737749426.93456 -124176411589.99686
86790518361.93378 -124174938085.31839
86843276564.32315 -124173449229.80191
86896024033.74684 -124171945032.44565
86948760769.85179 -124170425502.24098
87001486772.28784 -124168890648.17244
87054202040.70761 -124167340479.21771
87106906574.76657 -124165775004.34766
87159600374.12299 -124164194232.5263
87212283438.43796 -124162598172.71088
87264955767.37537 -124160986833.85176
87317617360.6019 -124159360224.89255
87370268217.78705 -124157718354.77
87422908338.60309 -124156061232.41415
87475537722.72508 -124154388866.74817
87528156369.83086 -124152701266.68848
87580764279.601 -124150998441.14471
87633361451.71889 -124149280399.01976
87685947885.87065 -124147547149.20973
87738523581.74518 -124145798700.60396
87791088539.03409 -124144035062.08505
87843642757.43176 -124142256242.52887
87896186236.6353 -124140462250.80452
87948718976.34454 -124138653095.7744
88001240976.26205 -124136828786.29414
88053752236.09314 -124134989331.21274
88106252755.54579 -124133134739.37238
88158742534.33072 -124131265019.60858
88211221572.16135 -124129380180.75018
88263689868.75378 -124127480231.61931
88316147423.82684 -124125565181.03139
88368594237.10202 -124123635037.79518
88421030308.30348 -124121689810.71277
88473455637.15808 -124119729508.57956
88525870223.39536 -124117754140.18433
88578274066.74748 -124115763714.30914
88630667166.94933 -124113758239.72946
88683049523.73839 -124111737725.21407
88735421136.85483 -124109702179.52515
88787782006.04144 -124107651611.41821
88840132131.04367 -124105586029.64217
88892471511.60957 -124103505442.93932
88944800147.48987 -124101409860.04532
88997118038.43787 -124099299289.68925
89049425184.2095 -124097173740.59357
89101721584.56334 -124095033221.47415
89154007239.26051 -124092877741.04028
89206282148.0648 -124090707307.99466
89258546310.74255 -124088521931.03342
89310799727.0627 -124086321618.8461
89363042396.79678 -124084106380.11572
89415274319.71892 -124081876223.5187
89467495495.60577 -124079631157.72493
89519705924.23663 -124077371191.39774
89571905605.39328 -124075096333.19394
89624094538.86012 -124072806591.7638
89676272724.42407 -124070501975.75104
89728440161.87462 -124068182493.79291
89780596851.00377 -124065848154.52011
89832742791.60611 -124063498966.55682
89884877983.47871 -124061134938.52078
89937002426.42122 -124058756079.02316
89989116120.23575 -124056362396.66869
90041219064.72699 -124053953900.05557
90093311259.7021 -124051530597.77556
90145392704.97078 -124049092498.41394
90197463400.3452 -124046639610.54951
90249523345.64003 -124044171942.75465
90301572540.67245 -124041689503.59525
90353610985.26213 -124039192301.63075
90405638679.2312 -124036680345.41417
90457655622.40428 -124034153643.49208
90509661814.60846 -124031612204.40463
90561657255.6733 -124029056036.68553
90613641945.4308 -124026485148.8621
90665615883.71545 -124023899549.45523
90717579070.36417 -124021299246.97942
90769531505.21631 -124018684249.94273
90821473188.1137 -124016054566.84688
90873404118.90059 -124013410206.18716
90925324297.42365 -124010751176.45251
90977233723.532 -124008077486.12547
91029132397.07715 -124005389143.68224
91081020317.91304 -124002686157.59262
91132897485.89603 -123999968536.32008
91184763900.88489 -123997236288.32173
91236619562.74077 -123994489422.04834
91288464471.32722 -123991727945.94432
91340298626.51022 -123988951868.44777
91392122028.1581 -123986161197.99045
91443934676.14154 -123983355942.9978
91495736570.33368 -123980536111.88896
91547527710.60995 -123977701713.07672
91599308096.8482 -123974852754.9676
91651077728.92865 -123971989245.96182
91702836606.73383 -123969111194.45331
91754584730.14865 -123966218608.82968
91806322099.06036 -123963311497.4723
91858048713.35858 -123960389868.75624
91909764572.93521 -123957453731.05031
91961469677.68454 -123954503092.71707
92013164027.50317 -123951537962.1128
92064847622.29002 -123948558347.58754
92116520461.94632 -123945564257.48509
92168182546.37563 -123942555700.14299
92219833875.48381 -123939532683.89258
92271474449.17903 -123936495217.05893
92323104267.37175 -123933443307.96092
92374723329.97475 -123930376964.91121
92426331636.90306 -123927296196.21623
92477929188.07405 -123924201010.17624
92529515983.4073 -123921091415.08527
92581092022.82475 -123917967419.23116
92632657306.25055 -123914829030.89557
92684211833.61113 -123911676258.35399
92735755604.83517 -123908509109.87572
92787288619.85365 -123905327593.72388
92838810878.59978 -123902131718.15544
92890322381.00899 -123898921491.42123
92941823127.019 -123895696921.76591
92993313116.56975 -123892458017.42798
93044792349.60341 -123889204786.6398
93096260826.06436 -123885937237.62762
93147718545.89926 -123882655378.61154
93199165509.05695 -123879359217.80554
93250601715.48846 -123876048763.41747
93302027165.14711 -123872724023.64911
93353441857.98837 -123869385006.69606
93404845793.96991 -123866031720.7479
93456238973.05164 -123862664173.98807
93507621395.1956 -123859282374.59392
93558993060.36607 -123855886330.73672
93610353968.52951 -123852476050.5817
93661704119.65453 -123849051542.28793
93713043513.71194 -123845612814.0085
93764372150.67473 -123842159873.8904
93815690030.51799 -123838692730.07455
93866997153.21907 -123835211390.69586
93918293518.75742 -123831715863.88316
93969579127.11462 -123828206157.75928
94020853978.27446 -123824682280.44095
94072118072.22282 -123821144240.03896
94123371408.94775 -123817592044.65799
94174613988.43944 -123814025702.39677
94225845810.69019 -123810445221.348
94277066875.69443 -123806850609.59839
94328277183.4487 -123803241875.22859
94379476733.95169 -123799619026.31334
94430665527.2042 -123795982070.92133
94481843563.20908 -123792331017.11526
94533010841.97136 -123788665872.95193
94584167363.49814 -123784986646.4821
94635313127.7986 -123781293345.75058
94686448134.88402 -123777585978.79622
94737572384.76776 -123773864553.6519
94788685877.46529 -123770129078.3446
94839788612.99413 -123766379560.89532
94890880591.37389 -123762616009.31914
94941961812.62624 -123758838431.62515
94993032276.77492 -123755046835.81659
95044091983.84572 -123751241229.89075
95095140933.8665 -123747421621.83899
95146179126.86717 -123743588019.64676
95197206562.87968 -123739740431.29362
95248223241.93805 -123735878864.75323
95299229164.0783 -123732003327.99338
95350224329.3385 -123728113828.97589
95401208737.75874 -123724210375.65678
95452182389.3812 -123720292975.98616
95503145284.24998 -123716361637.90826
95554097422.41129 -123712416369.36147
95605038803.91328 -123708457178.27827
95655969428.80618 -123704484072.58536
95706889297.14218 -123700497060.20352
95757798408.97548 -123696496149.04771
95808696764.36227 -123692481347.02707
95859584363.36076 -123688452662.04488
95910461206.03111 -123684410101.99858
95961327292.43552 -123680353674.77985
96012182622.6381 -123676283388.27448
96063027196.70502 -123672199250.36247
96113861014.70433 -123668101268.91805
96164684076.70612 -123663989451.80959
96215496382.7824 -123659863806.89969
96266297933.00717 -123655724342.04518
96317088727.45639 -123651571065.09709
96367868766.20795 -123647403983.90067
96418638049.34167 -123643223106.29536
96469396576.93936 -123639028440.1149
96520144349.08475 -123634819993.18723
96570881365.86348 -123630597773.3345
96621607627.36317 -123626361788.37318
96672323133.67334 -123622112046.11392
96723027884.88544 -123617848554.36166
96773721881.09282 -123613571320.91562
96824405122.39076 -123609280353.56926
96875077608.87646 -123604975660.11032
96925739340.64903 -123600657248.32083
96976390317.80945 -123596325125.97711
97027030540.46063 -123591979300.84973
97077660008.70738 -123587619780.7036
97128278722.65639 -123583246573.2979
97178886682.41623 -123578859686.38612
97229483888.09737 -123574459127.71611
97280070339.81213 -123570044905.02995
97330646037.67474 -123565617026.06412
97381210981.80128 -123561175498.54938
97431765172.30971 -123556720330.21082
97482308609.31984 -123552251528.76788
97532841292.95337 -123547769101.93437
97583363223.33382 -123543273057.41841
97633874400.58658 -123538763402.9225
97684374824.83888 -123534240146.14345
97734864496.2198 -123529703294.77249
97785343414.86028 -123525152856.4952
97835811580.89305 -123520588838.9915
97886268994.45271 -123516011249.93576
97936715655.67569 -123511420096.99667
97987151564.70021 -123506815387.83734
98037576721.66635 -123502197130.11526
98087991126.71599 -123497565331.48235
98138394779.99283 -123492919999.58485
98188787681.64238 -123488261142.06354
98239169831.81194 -123483588766.55351
98289541230.65062 -123478902880.68434
98339901878.30933 -123474203492.07999
98390251774.94078 -123469490608.35886
98440590920.69948 -123464764237.13379
98490919315.7417 -123460024386.01207
98541236960.22551 -123455271062.59544
98591543854.31073 -123450504274.48007
98641839998.15901 -123445724029.25659
98692125391.93375 -123440930334.51013
98742400035.8001 -123436123197.82024
98792663929.92497 -123431302626.76094
98842917074.47708 -123426468628.90079
98893159469.62685 -123421621211.80276
98943391115.54648 -123416760383.02435
98993612012.40991 -123411886150.11754
99043822160.39285 -123406998520.6288
99094021559.67273 -123402097502.0991
99144210210.42871 -123397183102.06396
99194388112.8417 -123392255328.05338
99244555267.09436 -123387314187.59184
99294711673.37103 -123382359688.19843
99344857331.8578 -123377391837.38667
99394992242.7425 -123372410642.66472
99445116406.21461 -123367416111.5352
99495229822.46542 -123362408251.4953
99545332491.68785 -123357387070.03674
99595424414.07657 -123352352574.64581
99645505589.82793 -123347304772.80339
99695576019.13997 -123342243671.98486
99745635702.21245 -123337169279.66022
99795684639.2468 -123332081603.294
99845722830.44617 -123326980650.34537
99895750276.01534 -123321866428.268
99945766976.16081 -123316738944.51024
99995772931.09077 -123311598206.51495
100045768141.01505 -123306444221.71965
100095752606.14516 -123301276997.55643
100145726326.69426 -123296096541.45201
100195689302.8772 -123290902860.8277
100245641534.91048 -123285695963.09946
100295583023.01227 -123280475855.67786
100345513767.40236 -123275242545.96806
100395433768.3022 -123269996041.36993
100445343025.93489 -123264736349.27792
100495241540.52519 -123259463477.08115
100545129312.29945 -123254177432.16336
100595006341.48572 -123248878221.90297
100644872628.3136 -123243565853.67303
100694728173.01437 -123238240334.84132
100744572975.82095 -123232901672.7702
100794407036.96785 -123227549874.81677
100844230356.69118 -123222184948.33278
100894042935.2287 -123216806900.66466
100943844772.81978 -123211415739.15353
100993635869.70537 -123206011471.13522
101043416226.12804 -123200594103.94025
101093185842.33195 -123195163644.89383
101142944718.56287 -123189720101.31587
101192692855.06816 -123184263480.52103
101242430252.09676 -123178793789.81865
101292156909.89919 -123173311036.51282
101341872828.72757 -123167815227.90231
101391578008.8356 -123162306371.2807
101441272450.47856 -123156784473.93625
101490956153.91327 -123151249543.15196
101540629119.39815 -123145701586.2056
101590291347.19318 -123140140610.36967
101639942837.5599 -123134566622.91145
101689583590.76143 -123128979631.09297
101739213607.06238 -123123379642.171
101788832886.72899 -123117766663.39714
101838441430.029 -123112140702.01772
101888039237.23174 -123106501765.27385
101937626308.60802 -123100849860.40143
101987202644.43024 -123095184994.63118
102036768244.97232 -123089507175.18857
102086323110.50972 -123083816409.2939
102135867241.31943 -123078112704.16225
102185400637.67993 -123072396067.00352
102234923299.87128 -123066666505.02248
102284435228.175 -123060924025.4186
102333936422.87419 -123055168635.38628
102383426884.2534 -123049400342.11469
102432906612.59874 -123043619152.78783
102482375608.19778 -123037825074.58458
102531833871.33966 -123032018114.67863
102581281402.31494 -123026198280.23854
102630718201.41573 -123020365578.4277
102680144268.93562 -123014520016.40437
102729559605.1697 -123008661601.32167
102778964210.4145 -123002790340.32758
102828358084.96811 -122996906240.56494
102877741229.13004 -122991009309.1715
102927113643.2013 -122985099553.27985
102976475327.48436 -122979176980.01749
103025826282.2832 -122973241596.5068
103075166507.90323 -122967293409.86508
103124496004.65132 -122961332427.20448
103173814772.83585 -122955358655.6321
103223122812.76657 -122949372102.24992
103272420124.75479 -122943372774.15486
103321706709.1132 -122937360678.43872
103370982566.15598 -122931335822.18823
103420247696.19872 -122925298212.48509
103469502099.55846 -122919247856.4059
103518745776.55371 -122913184761.02217
103567978727.5044 -122907108933.4004
103617200952.73184 -122901020380.60202
103666412452.55887 -122894919109.6834
103715613227.30968 -122888805127.69586
103764803277.30992 -122882678441.6857
103813982602.88664 -122876539058.69417
103863151204.36835 -122870386985.75749
103912309082.08488 -122864222229.90686
103961456236.36758 -122858044798.16846
104010592667.54918 -122851854697.56345
104059718375.96376 -122845651935.10796
104108833361.94684 -122839436517.81313
104157937625.83536 -122833208452.68509
104207031167.96762 -122826967746.72499
104256113988.68333 -122820714406.92897
104305186088.32361 -122814448440.28816
104354247467.23091 -122808169853.78876
104403298125.74913 -122801878654.41193
104452338064.22351 -122795574849.13388
104501367283.00067 -122789258444.92584
104550385782.42863 -122782929448.7541
104599393562.85677 -122776587867.57997
104648390624.6358 -122770233708.35979
104697376968.11787 -122763866978.04494
104746352593.65645 -122757487683.58188
104795317501.60635 -122751095831.91212
104844271692.32379 -122744691429.97223
104893215166.16629 -122738274484.69383
104942147923.49277 -122731845003.00362
104991069964.66347 -122725402991.82338
105039981290.03998 -122718948458.06996
105088881899.98521 -122712481408.6553
105137771794.86346 -122706001850.48642
105186650975.04033 -122699509790.46542
105235519440.88275 -122693005235.48952
105284377192.75902 -122686488192.45102
105333224231.03871 -122679958668.23735
105382060556.09277 -122673416669.73103
105430886168.29344 -122666862203.80972
105479701068.01428 -122660295277.34616
105528505255.63017 -122653715897.20824
105577298731.5173 -122647124070.25897
105626081496.05319 -122640519803.3565
105674853549.61665 -122633903103.35411
105723614892.5878 -122627273977.1002
105772365525.34805 -122620632431.43837
105821105448.28012 -122613978473.20732
105869834661.76802 -122607312109.2409
105918553166.19707 -122600633346.36818
105967260961.95384 -122593942191.41333
106015958049.42624 -122587238651.19572
106064644429.00342 -122580522732.52989
106113320101.07584 -122573794442.22554
106161985066.03523 -122567053787.08755
106210639324.2746 -122560300773.91603
106259282876.1882 -122553535409.50623
106307915722.1716 -122546757700.64857
106356537862.62161 -122539967654.12878
106405149297.93631 -122533165276.72769
106453750028.51505 -122526350575.22134
106502340054.75842 -122519523556.38106
106550919377.06828 -122512684226.97331
106599487995.84776 -122505832593.75984
106648045911.5012 -122498968663.49757
106696593124.43422 -122492092442.93869
106745129635.05367 -122485203938.8306
106793655443.76765 -122478303157.91592
106842170550.9855 -122471390106.93257
106890674957.1178 -122464464792.61366
106939168662.57635 -122457527221.68756
106987651667.7742 -122450577400.87793
107036123973.12561 -122443615336.90367
107084585579.04607 -122436641036.47894
107133036485.9523 -122429654506.31316
107181476694.26224 -122422655753.11105
107229906204.39505 -122415644783.57257
107278325016.7711 -122408621604.39299
107326733131.812 -122401586222.26286
107375130549.9405 -122394538643.868
107423517271.58064 -122387478875.88956
107471893297.1576 -122380406925.00395
107520258627.09778 -122373322797.8829
107568613261.82881 -122366226501.19347
107616957201.7795 -122359118041.59798
107665290447.3798 -122351997425.7541
107713612999.06096 -122344864660.31483
107761924857.2553 -122337719751.92848
107810226022.39641 -122330562707.23868
107858516494.91902 -122323393532.88438
107906796275.25906 -122316212235.4999
107955065363.85364 -122309018821.71487
108003323761.14102 -122301813298.15431
108051571467.56065 -122294595671.43854
108099808483.55316 -122287365948.18326
108148034809.56033 -122280124134.99953
108196250446.02512 -122272870238.49376
108244455393.39163 -122265604265.26772
108292649652.10515 -122258326221.91856
108340833222.61208 -122251036115.03883
108389006105.36002 -122243733951.21642
108437168300.7977 -122236419737.0346
108485319809.37502 -122229093479.07208
108533460631.54297 -122221755183.90291
108581590767.75375 -122214404858.09654
108629710218.4607 -122207042508.21786
108677818984.11823 -122199668140.82712
108725917065.18195 -122192281762.47998
108774004462.10857 -122184883379.72757
108822081175.35594 -122177472999.11636
108870147205.38307 -122170050627.1883
108918202552.65004 -122162616270.4807
108966247217.61809 -122155169935.52637
109014281200.74957 -122147711628.85352
109062304502.50797 -122140241356.98578
109110317123.35783 -122132759126.44228
109158319063.7649 -122125264943.73753
109206310324.19595 -122117758815.38153
109254290905.11893 -122110240747.8797
109302260807.00285 -122102710747.73294
109350220030.31784 -122095168821.43762
109398168575.53511 -122087614975.48558
109446106443.127 -122080049216.3641
109494033633.56691 -122072471550.55598
109541950147.32938 -122064881984.53944
109589855984.89 -122057280524.78822
109637751146.72546 -122049667177.77155
109685635633.31355 -122042041949.95412
109733509445.13313 -122034404847.79616
109781372582.66414 -122026755877.75337
109829225046.38759 -122019095046.27696
109877066836.78558 -122011422359.81364
109924897954.3413 -122003737824.80565
109972718399.53897 -121996041447.6907
110020528172.8639 -121988333234.9021
110068327274.80247 -121980613192.8686
110116115705.84213 -121972881328.01453
110163893466.47136 -121965137646.7597
110211660557.17973 -121957382155.51955
110259416978.45786 -121949614860.70496
110307162730.79741 -121941835768.7224
110354897814.6911 -121934044885.97388
110402622230.6327 -121926242218.85696
110450335979.11705 -121918427773.76477
110498039060.63998 -121910601557.08598
110545731475.69841 -121902763575.20485
110593413224.79027 -121894913834.50117
110641084308.41455 -121887052341.35034
110688744727.07127 -121879179102.1233
110736394481.26146 -121871294123.18661
110784033571.48721 -121863397410.90239
110831661998.25162 -121855488971.62833
110879279762.05882 -121847568811.71774
110926886863.41397 -121839636937.51953
110974483302.82326 -121831693355.37819
111022069080.79385 -121823738071.63382
111069644197.83397 -121815771092.62213
111117208654.45282 -121807792424.67445
111164762451.16064 -121799802074.1177
111212305588.46869 -121791800047.27446
111259838066.8892 -121783786350.46289
111307359886.93544 -121775760989.99681
111354871049.12164 -121767723972.18565
111402371553.96307 -121759675303.33449
111449861401.97598 -121751614989.74403
111497340593.67761 -121743543037.71066
111544809129.58621 -121735459453.52637
111592267010.22101 -121727364243.4788
111639714236.1022 -121719257413.85129
111687150807.75102 -121711138970.92278
111734576725.68965 -121703008920.96791
111781991990.44125 -121694867270.257
111829396602.52997 -121686714025.056
111876790562.48093 -121678549191.62656
111924173870.82024 -121670372776.22601
111971546528.07497 -121662184785.10738
112018908534.77315 -121653985224.5193
112066259891.44379 -121645774100.70622
112113600598.61688 -121637551419.90817
112160930656.82335 -121629317188.36096
112208250066.59508 -121621071412.29605
112255558828.46495 -121612814097.94063
112302856942.96675 -121604545251.5176
112350144410.63527 -121596264879.24554
112397421232.00623 -121587972987.3388
112444687407.61629 -121579669582.00743
112491942938.00307 -121571354669.45718
112539187823.70512 -121563028255.88956
112586422065.26198 -121554690347.50179
112633645663.21407 -121546340950.48685
112680858618.10277 -121537980071.03345
112728060930.47041 -121529607715.32605
112775252600.86024 -121521223889.54483
112822433629.81647 -121512828599.86577
112869604017.8842 -121504421852.46056
112916763765.60948 -121496003653.49667
112963912873.53929 -121487574009.13734
113011051342.22151 -121479132925.54158
113058179172.20497 -121470680408.86414
113105296364.0394 -121462216465.25557
113152402918.27545 -121453741100.8622
113199498835.46469 -121445254321.82613
113246584116.15959 -121436756134.28526
113293658760.91356 -121428246544.37328
113340722770.28088 -121419725558.21965
113387776144.81677 -121411193181.94966
113434818885.07733 -121402649421.68437
113481850991.61958 -121394094283.54068
113528872465.00142 -121385527773.63126
113575883305.78166 -121376949898.06462
113622883514.52 -121368360662.94508
113669873091.77705 -121359760074.37279
113716852038.1143 -121351148138.4437
113763820354.09412 -121342524861.24959
113810778040.27977 -121333890248.8781
113857725097.2354 -121325244307.41269
113904661525.52605 -121316587042.93263
113951587325.71762 -121307918461.51309
113998502498.37692 -121299238569.22504
114045407044.07161 -121290547372.13531
114092300963.37024 -121281844876.3066
114139184256.84222 -121273131087.79744
114186056925.05785 -121264406012.66225
114232918968.58826 -121255669656.9513
114279770388.00548 -121246922026.71074
114326611183.8824 -121238163127.98257
114373441356.79277 -121229392966.80469
114420260907.31119 -121220611549.21086
114467069836.01312 -121211818881.23073
114513868143.4749 -121203014968.88986
114560655830.2737 -121194199818.20966
114607432896.98753 -121185373435.20746
114654199344.19528 -121176535825.8965
114700955172.47668 -121167686996.28589
114747700382.4123 -121158826952.38066
114794434974.58353 -121149955700.18175
114841158949.57265 -121141073245.68602
114887872307.96274 -121132179594.88623
114934575050.33774 -121123274753.77107
114981267177.28241 -121114358728.32516
115027948689.38237 -121105431524.52904
115074619587.22404 -121096493148.35916
115121279871.3947 -121087543605.78796
115167929542.48242 -121078582902.78377
115214568601.07613 -121069611045.31087
115261197047.76556 -121060628039.32951
115307814883.14128 -121051633890.79585
115354422107.79468 -121042628605.66205
115401018722.31795 -121033612189.87619
115447604727.30411 -121024584649.38231
115494180123.34697 -121015545990.12044
115540744911.0412 -121006496218.02654
115587299090.98222 -120997435339.0326
115633842663.76631 -120988363359.06651
115680375629.99052 -120979280284.05219
115726897990.25273 -120970186119.90953
115773409745.15161 -120961080872.5544
115819910895.28664 -120951964547.89867
115866401441.25806 -120942837151.85019
115912881383.66696 -120933698690.3128
115959350723.11517 -120924549169.18637
116005809460.20538 -120915388594.36674
116052257595.54102 -120906216971.74577
116098695129.72629 -120897034307.21133
116145122063.36623 -120887840606.64731
116191538397.06664 -120878635875.9336
116237944131.43411 -120869420120.94614
116284339267.07602 -120860193347.55685
116330723804.60046 -120850955561.63374
116377097744.61641 -120841706769.0408
116423461087.73354 -120832446975.63806
116469813834.5623 -120823176187.28162
116516155985.71396 -120813894409.8236
116562487541.8005 -120804601649.11214
116608808503.43474 -120795297910.99149
116655118871.23018 -120785983201.30191
116701418645.80115 -120776657525.87971
116747707827.7627 -120767320890.55731
116793986417.73067 -120757973301.16315
116840254416.32166 -120748614763.52173
116886511824.15297 -120739245283.45364
116932758641.84274 -120729864866.77556
116978994870.00981 -120720473519.30022
117025220509.27377 -120711071246.83643
117071435560.25497 -120701658055.1891
117117640023.57451 -120692233950.15923
117163833899.85422 -120682798937.54388
117210017189.71669 -120673353023.13626
117256189893.78525 -120663896212.72562
117302352012.68396 -120654428512.09734
117348503547.03763 -120644949927.0329
117394644497.47179 -120635460463.30989
117440774864.61272 -120625960126.70204
117486894649.08742 -120616448922.97914
117533003851.52364 -120606926857.90714
117579102472.54982 -120597393937.24808
117625190512.79517 -120587850166.76016
117671267972.88959 -120578295552.19771
117717334853.46373 -120568730099.31116
117763391155.14897 -120559153813.84709
117809436878.57736 -120549566701.54825
117855472024.38171 -120539968768.15349
117901496593.19554 -120530360019.39783
117947510585.65306 -120520740461.01242
117993514002.38924 -120511110098.72458
118039506844.0397 -120501468938.25778
118085489111.24083 -120491816985.33167
118131460804.62967 -120482154245.66203
118177421924.844 -120472480724.96085
118223372472.5223 -120462796428.93623
118269312448.30374 -120453101363.2925
118315241852.82823 -120443395533.73013
118361160686.73633 -120433678945.9458
118407068950.6693 -120423951605.63235
118452966645.26912 -120414213518.47884
118498853771.17844 -120404464690.17047
118544730329.04062 -120394705126.38867
118590596319.49971 -120384934832.81107
118636451743.20042 -120375153815.11148
118682296600.7882 -120365362078.95992
118728130892.9091 -120355559630.02261
118773954620.20995 -120345746473.96204
118819767783.33818 -120335922616.43681
118865570382.94196 -120326088063.10184
118911362419.67007 -120316242819.6082
118957143894.17206 -120306386891.60323
119002914807.09805 -120296520284.73045
119048675159.0989 -120286643004.62965
119094424950.82614 -120276755056.93686
119140164182.93193 -120266856447.2843
119185892856.06912 -120256947181.30049
119231610970.89124 -120247027264.61015
119277318528.05244 -120237096702.83427
119323015528.20758 -120227155501.59009
119368701972.01215 -120217203666.49107
119414377860.12231 -120207241203.14699
119460043193.19489 -120197268117.16383
119505697971.88734 -120187284414.14388
119551342196.85779 -120177290099.68567
119596975868.76501 -120167285179.38402
119642598988.26846 -120157269658.83
119688211556.02818 -120147243543.61098
119733813572.70491 -120137206839.3106
119779405038.96002 -120127159551.50877
119824985955.4555 -120117101685.78172
119870556322.85402 -120107033247.70197
119916116141.81886 -120096954242.83827
119961665413.01398 -120086864676.75575
120007204137.10391 -120076764555.0158
120052732314.75388 -120066653883.1761
120098249946.6297 -120056532666.79066
120143757033.39787 -120046400911.40984
120189253575.7255 -120036258622.5802
120234739574.28029 -120026105805.84473
120280215029.7306 -120015942466.74266
120325679942.74542 -120005768610.80962
120371134313.99437 -119995584243.5775
120416578144.14766 -119985389370.57455
120462011433.87614 -119975183997.32535
120507434183.85129 -119964968129.35078
120552846394.74518 -119954741772.16815
120598248067.23051 -119944504931.29102
120643639201.9806 -119934257612.22932
120689019799.66939 -119923999820.48936
120734389860.97142 -119913731561.57378
120779749386.56183 -119903452840.98157
120825098377.11636 -119893163664.20808
120870436833.31139 -119882864036.74506
120915764755.82388 -119872553964.08055
120961082145.33142 -119862233451.69902
121006389002.51216 -119851902505.08128
121051685328.04489 -119841561129.70454
121096971122.60896 -119831209331.04237
121142246386.88435 -119820847114.56473
121187511121.55162 -119810474485.73795
121232765327.29193 -119800091450.02477
121278009004.78702 -119789698012.8843
121323242154.71922 -119779294179.77203
121368464777.77147 -119768879956.13991
121413676874.62729 -119758455347.43622
121458878445.97076 -119748020359.10568
121504069492.48659 -119737574996.58942
121549250014.86003 -119727119265.32494
121594420013.77693 -119716653170.74619
121639579489.92372 -119706176718.28354
121684728443.98741 -119695689913.36375
121729866876.65558 -119685192761.41002
121774994788.6164 -119674685267.84198
121820112180.55858 -119664167438.07565
121865219053.17143 -119653639277.52354
121910315407.14482 -119643100791.59457
121955401243.1692 -119632551985.69409
122000476561.9356 -119621992865.22388
122045541364.13554 -119611423435.58218
122090595650.46121 -119600843702.1637
122135639421.6053 -119590253670.35956
122180672678.26108 -119579653345.55736
122225695421.12234 -119569042733.14114
122270707650.8835 -119558421838.49141
122315709368.23949 -119547790666.98514
122360700573.8858 -119537149223.99574
122405681268.51848 -119526497514.89316
122450651452.83412 -119515835545.04373
122495611127.52989 -119505163319.81033
122540560293.30348 -119494480844.55228
122585498950.85315 -119483788124.6254
122630427100.87769 -119473085165.38197
122675344744.07642 -119462371972.17079
122720251881.14925 -119451648550.33713
122765148512.79657 -119440914905.22273
122810034639.71939 -119430171042.16588
122854910262.61919 -119419416966.50134
122899775382.198 -119408652683.56036
122944629999.15843 -119397878198.67075
122989474114.20358 -119387093517.15674
123034307728.0371 -119376298644.33916
123079130841.36314 -119365493585.5353
123123943454.88644 -119354678346.05898
123168745569.31223 -119343852931.22055
123213537185.34627 -119333017346.3269
123258318303.69484 -119322171596.68143
123303088925.06477 -119311315687.58405
123347849050.16339 -119300449624.33122
123392598679.69858 -119289573412.21596
123437337814.37868 -119278687056.52777
123482066454.91261 -119267790562.55276
123526784602.0098 -119256883935.57355
123571492256.38014 -119245967180.86931
123616189418.73412 -119235040303.71576
123660876089.78267 -119224103309.3852
123705552270.23727 -119213156203.14644
123750217960.8099 -119202198990.2649
123794873162.21306 -119191231676.00252
123839517875.15971 -119180254265.61784
123884152100.36339 -119169266764.36597
123928775838.53809 -119158269177.49855
123973389090.39832 -119147261510.26384
